deck,opposing_deck,date,winrate,games_played
Arceus Duraludon,Mewtwo Miltank,2022-08-09,1.0,1
Arceus Duraludon,Gengar,2022-08-09,0.67,3
Arceus Duraludon,Mad Party,2022-08-09,0.0,1
Arceus Duraludon,Ice Rider Calyrex,2022-08-09,0.0,1
Arceus Duraludon,Other,2022-08-09,1.0,1
Arceus Duraludon,Shadow Rider Calyrex,2022-08-09,0.0,1
Arceus Gyarados,Arceus Duraludon,2022-08-09,0.0,2
Arceus Gyarados,Arceus Inteleon,2022-08-09,1.0,2
Arceus Gyarados,Palkia Inteleon,2022-08-09,0.25,4
Arceus Gyarados,Calyrex Inteleon,2022-08-09,0.5,2
Arceus Gyarados,Dracozolt,2022-08-09,1.0,1
Arceus Gyarados,Single Strike Urshifu,2022-08-09,1.0,1
Arceus Gyarados,Lunatone Solrock,2022-08-09,0.5,2
Arceus Gyarados,Mew Genesect,2022-08-09,0.33,3
Arceus Gyarados,Stonjourner,2022-08-09,0.0,1
Arceus Gyarados,Gengar,2022-08-09,0.0,1
Arceus Gyarados,Inteleon Box,2022-08-09,0.0,1
Regis,Calyrex Inteleon,2022-08-09,0.33,3
Regis,Inteleon Box,2022-08-09,0.0,1
Regis,Palkia Inteleon,2022-08-09,0.62,8
Regis,Lunatone Solrock,2022-08-09,0.67,3
Regis,Samurott Weezing,2022-08-09,0.0,2
Regis,Dialga,2022-08-09,0.75,4
Regis,Gengar,2022-08-09,0.0,1
Regis,Mew Genesect,2022-08-09,0.22,9
Regis,Mewtwo,2022-08-09,1.0,1
Regis,Miltank,2022-08-09,1.0,1
Regis,Blissey,2022-08-09,0.0,1
Regis,Arceus Inteleon,2022-08-09,0.11,9
Regis,Urshifu Inteleon,2022-08-09,1.0,2
Regis,Arceus Duraludon,2022-08-09,0.0,2
Regis,Arceus,2022-08-09,0.0,1
Regis,Other,2022-08-09,0.5,2
Regis,Dracozolt,2022-08-09,0.0,1
Regis,Arceus Charizard,2022-08-09,1.0,1
Regis,Calyrex Palkia,2022-08-09,1.0,1
Regis,Mad Party,2022-08-09,0.0,1
Regis,Arceus Flying Pikachu,2022-08-09,0.0,1
Regis,Stonjourner,2022-08-09,0.0,1
Arceus Flying Pikachu,Arceus Inteleon,2022-08-09,0.29,7
Arceus Flying Pikachu,Mew Genesect,2022-08-09,0.33,9
Arceus Flying Pikachu,Palkia,2022-08-09,0.0,1
Arceus Flying Pikachu,Calyrex Palkia,2022-08-09,0.67,3
Arceus Flying Pikachu,Calyrex Inteleon,2022-08-09,0.0,4
Arceus Flying Pikachu,Mad Party,2022-08-09,1.0,1
Arceus Flying Pikachu,Frosmoth Inteleon Box,2022-08-09,1.0,1
Arceus Flying Pikachu,Palkia Inteleon,2022-08-09,0.8,10
Arceus Flying Pikachu,Inteleon Inteleon,2022-08-09,1.0,1
Arceus Flying Pikachu,Dialga,2022-08-09,1.0,1
Arceus Flying Pikachu,Arceus,2022-08-09,1.0,1
Arceus Flying Pikachu,Other,2022-08-09,0.0,1
Arceus Flying Pikachu,Arceus Mewtwo,2022-08-09,0.0,2
Arceus Flying Pikachu,Lunatone Solrock,2022-08-09,0.0,1
Arceus Flying Pikachu,Urshifu Inteleon,2022-08-09,0.0,1
Arceus Flying Pikachu,Inteleon Box,2022-08-09,0.0,1
Arceus Flying Pikachu,Arceus Tapu Koko,2022-08-09,0.0,1
Arceus Flying Pikachu,Regis,2022-08-09,0.0,1
Arceus Flying Pikachu,Stonjourner,2022-08-09,1.0,1
Inteleon Box,Calyrex Palkia,2022-08-09,0.67,3
Inteleon Box,Shadow Rider Calyrex,2022-08-09,1.0,1
Inteleon Box,Palkia Inteleon,2022-08-09,0.44,16
Inteleon Box,Urshifu Inteleon,2022-08-09,0.0,1
Inteleon Box,Inteleon Inteleon,2022-08-09,1.0,1
Inteleon Box,Regis,2022-08-09,0.0,1
Inteleon Box,Inteleon,2022-08-09,0.0,1
Inteleon Box,Frosmoth Inteleon Box,2022-08-09,0.0,1
Inteleon Box,Arceus Inteleon,2022-08-09,0.5,2
Inteleon Box,Darkrai,2022-08-09,1.0,1
Inteleon Box,Arceus Mewtwo,2022-08-09,0.0,1
Inteleon Box,Other,2022-08-09,1.0,2
Inteleon Box,Arceus Duraludon,2022-08-09,1.0,1
Inteleon Box,Dialga,2022-08-09,0.0,4
Inteleon Box,Samurott Inteleon,2022-08-09,1.0,1
Inteleon Box,Mewtwo Miltank,2022-08-09,0.0,1
Inteleon Box,Calyrex Inteleon,2022-08-09,0.4,5
Inteleon Box,Mew Genesect,2022-08-09,0.5,6
Inteleon Box,Arceus Flying Pikachu,2022-08-09,1.0,1
Inteleon Box,Eternatus,2022-08-09,0.0,1
Inteleon Box,Arceus,2022-08-09,0.5,2
Inteleon Box,Arceus Charizard,2022-08-09,0.0,1
Inteleon Box,Lunatone Solrock,2022-08-09,0.0,1
Inteleon Box,Arceus Tapu Koko,2022-08-09,0.0,1
Inteleon Box,Arceus Gyarados,2022-08-09,1.0,1
Arceus Charizard,Mew Genesect,2022-08-09,0.17,6
Arceus Charizard,Arceus Inteleon,2022-08-09,0.75,4
Arceus Charizard,Dialga,2022-08-09,0.0,1
Arceus Charizard,Urshifu Inteleon,2022-08-09,1.0,1
Arceus Charizard,Lunatone Solrock,2022-08-09,1.0,1
Arceus Charizard,Inteleon Box,2022-08-09,1.0,1
Arceus Charizard,Regis,2022-08-09,0.0,1
Arceus Charizard,Calyrex Palkia,2022-08-09,1.0,1
Arceus Charizard,Arceus,2022-08-09,0.0,1
Arceus Charizard,Gengar,2022-08-09,1.0,1
Hisuian Samurott,Mew Genesect,2022-08-09,0.5,2
Hisuian Samurott,Palkia Inteleon,2022-08-09,0.5,4
Hisuian Samurott,Arceus Inteleon,2022-08-09,1.0,1
Hisuian Samurott,Calyrex Inteleon,2022-08-09,1.0,1
Hisuian Samurott,Darkrai,2022-08-09,1.0,1
Dialga,Arceus Inteleon,2022-08-09,0.25,12
Dialga,Samurott Inteleon,2022-08-09,0.0,1
Dialga,Regis,2022-08-09,0.0,4
Dialga,Dialga Bronzong,2022-08-09,0.67,3
Dialga,Mew Genesect,2022-08-09,0.6,5
Dialga,Lunatone Solrock,2022-08-09,0.67,3
Dialga,Calyrex Inteleon,2022-08-09,0.33,3
Dialga,Stonjourner,2022-08-09,0.0,2
Dialga,Calyrex Palkia,2022-08-09,0.67,3
Dialga,Palkia Inteleon,2022-08-09,0.33,18
Dialga,Arceus Charizard,2022-08-09,1.0,1
Dialga,Inteleon Box,2022-08-09,1.0,4
Dialga,Urshifu Inteleon,2022-08-09,0.0,1
Dialga,Arceus Duraludon,2022-08-09,0.0,3
Dialga,Arceus Flying Pikachu,2022-08-09,0.0,1
Dialga,Other,2022-08-09,1.0,1
Dialga,Dialga,2022-08-09,0.5,4
Dialga,Mewtwo Miltank,2022-08-09,1.0,1
Dialga,Arceus Mewtwo,2022-08-09,1.0,1
Dialga,Mad Party,2022-08-09,0.0,1
Dialga,Palkia,2022-08-09,0.0,1
Dialga,Ice Rider Calyrex,2022-08-09,0.0,1
Dialga,Darkrai,2022-08-09,0.5,2
Dialga,Arceus,2022-08-09,1.0,1
Dialga,Shadow Rider Calyrex,2022-08-09,0.0,1
Dialga,Gengar,2022-08-09,0.0,1
Other,Palkia Inteleon,2022-08-09,0.27,11
Other,Mewtwo Miltank,2022-08-09,0.67,3
Other,Arceus Inteleon,2022-08-09,0.4,5
Other,Calyrex Inteleon,2022-08-09,0.0,2
Other,Arceus,2022-08-09,0.0,1
Other,Dialga,2022-08-09,0.0,1
Other,Inteleon Box,2022-08-09,0.0,2
Other,Darkrai,2022-08-09,1.0,1
Other,Mewtwo,2022-08-09,0.0,1
Other,Arceus Flying Pikachu,2022-08-09,1.0,1
Other,Mew Genesect,2022-08-09,0.2,5
Other,Ice Rider Calyrex,2022-08-09,0.0,1
Other,Regis,2022-08-09,0.0,2
Other,Arceus Duraludon,2022-08-09,0.0,1
Other,Frosmoth Inteleon Box,2022-08-09,1.0,1
Other,Arceus Tapu Koko,2022-08-09,0.0,1
Other,Dracozolt,2022-08-09,0.0,1
Other,Urshifu Inteleon,2022-08-09,1.0,1
Palkia,Arceus Flying Pikachu,2022-08-09,1.0,1
Palkia,Calyrex Inteleon,2022-08-09,0.0,2
Palkia,Dialga Bronzong,2022-08-09,1.0,1
Palkia,Dialga,2022-08-09,1.0,1
Palkia,Mewtwo Miltank,2022-08-09,0.0,1
Palkia,Urshifu Inteleon,2022-08-09,1.0,1
Palkia,Single Strike Urshifu,2022-08-09,1.0,1
Arceus Tapu Koko,Arceus,2022-08-09,0.5,2
Arceus Tapu Koko,Palkia Inteleon,2022-08-09,0.33,6
Arceus Tapu Koko,Crobat,2022-08-09,1.0,1
Arceus Tapu Koko,Urshifu Inteleon,2022-08-09,1.0,1
Arceus Tapu Koko,Arceus Duraludon,2022-08-09,1.0,1
Arceus Tapu Koko,Arceus Inteleon,2022-08-09,0.0,1
Arceus Tapu Koko,Arceus Flying Pikachu,2022-08-09,1.0,1
Arceus Tapu Koko,Inteleon Box,2022-08-09,1.0,1
Arceus Tapu Koko,Other,2022-08-09,0.0,1
Gengar,Dracozolt,2022-08-09,0.5,2
Gengar,Regis,2022-08-09,1.0,1
Gengar,Durant,2022-08-09,1.0,1
Gengar,Palkia Inteleon,2022-08-09,0.0,2
Gengar,Arceus Inteleon,2022-08-09,0.0,2
Gengar,Calyrex Palkia,2022-08-09,0.5,2
Gengar,Mew Genesect,2022-08-09,0.25,4
Gengar,Frosmoth Inteleon Box,2022-08-09,0.5,2
Gengar,Darkrai,2022-08-09,1.0,1
Gengar,Lunatone Solrock,2022-08-09,0.0,1
Gengar,Arceus Gyarados,2022-08-09,1.0,1
Gengar,Arceus Duraludon,2022-08-09,0.0,3
Gengar,Shadow Rider Calyrex,2022-08-09,0.0,1
Gengar,Urshifu Inteleon,2022-08-09,0.0,1
Gengar,Arceus Charizard,2022-08-09,0.0,1
Gengar,Dialga,2022-08-09,0.0,1
Stonjourner,Dialga,2022-08-09,0.5,2
Stonjourner,Palkia Inteleon,2022-08-09,0.6,5
Stonjourner,Calyrex Inteleon,2022-08-09,0.0,2
Stonjourner,Samurott Weezing,2022-08-09,1.0,1
Stonjourner,Mewtwo Miltank,2022-08-09,0.0,1
Stonjourner,Arceus Gyarados,2022-08-09,1.0,1
Stonjourner,Frosmoth Inteleon Box,2022-08-09,0.0,1
Stonjourner,Arceus Inteleon,2022-08-09,0.0,1
Stonjourner,Mew Genesect,2022-08-09,0.0,1
Stonjourner,Arceus Flying Pikachu,2022-08-09,0.0,1
Stonjourner,Regis,2022-08-09,0.0,1
Blissey,Mew Genesect,2022-08-09,1.0,1
Blissey,Calyrex Inteleon,2022-08-09,0.33,3
Blissey,Regis,2022-08-09,1.0,1
Blissey,Arceus Inteleon,2022-08-09,0.33,3
Blissey,Arceus Mewtwo,2022-08-09,0.0,2
Blissey,Mewtwo Miltank,2022-08-09,1.0,1
Calyrex Palkia,Mew Genesect,2022-08-09,0.33,6
Calyrex Palkia,Palkia Inteleon,2022-08-09,0.4,10
Calyrex Palkia,Calyrex Inteleon,2022-08-09,0.4,5
Calyrex Palkia,Dialga,2022-08-09,0.33,3
Calyrex Palkia,Arceus Inteleon,2022-08-09,0.38,8
Calyrex Palkia,Inteleon Box,2022-08-09,0.33,3
Calyrex Palkia,Arceus Flying Pikachu,2022-08-09,0.33,3
Calyrex Palkia,Mewtwo Miltank,2022-08-09,0.5,2
Calyrex Palkia,Gengar,2022-08-09,0.5,2
Calyrex Palkia,Inteleon,2022-08-09,0.0,1
Calyrex Palkia,Sylveon Arceus,2022-08-09,1.0,1
Calyrex Palkia,Arceus Duraludon,2022-08-09,0.0,1
Calyrex Palkia,Regis,2022-08-09,0.0,1
Calyrex Palkia,Arceus Charizard,2022-08-09,0.0,1
Frosmoth Inteleon Box,Sylveon Arceus,2022-08-09,0.0,1
Frosmoth Inteleon Box,Inteleon Box,2022-08-09,1.0,1
Frosmoth Inteleon Box,Arceus Inteleon,2022-08-09,0.33,3
Frosmoth Inteleon Box,Arceus Flying Pikachu,2022-08-09,0.0,1
Frosmoth Inteleon Box,Shadow Rider Calyrex,2022-08-09,1.0,1
Frosmoth Inteleon Box,Mew Genesect,2022-08-09,0.5,2
Frosmoth Inteleon Box,Gengar,2022-08-09,0.5,2
Frosmoth Inteleon Box,Palkia Inteleon,2022-08-09,0.67,3
Frosmoth Inteleon Box,Stonjourner,2022-08-09,1.0,1
Frosmoth Inteleon Box,Calyrex Inteleon,2022-08-09,0.0,1
Frosmoth Inteleon Box,Single Strike Urshifu,2022-08-09,0.0,1
Frosmoth Inteleon Box,Other,2022-08-09,0.0,1
Frosmoth Inteleon Box,Urshifu Inteleon,2022-08-09,0.0,1
Ice Rider Calyrex,Palkia Inteleon,2022-08-09,0.0,2
Ice Rider Calyrex,Mew Genesect,2022-08-09,1.0,1
Ice Rider Calyrex,Other,2022-08-09,1.0,1
Ice Rider Calyrex,Dialga,2022-08-09,1.0,1
Ice Rider Calyrex,Arceus Duraludon,2022-08-09,1.0,1
Shadow Rider Calyrex,Inteleon Box,2022-08-09,0.0,1
Shadow Rider Calyrex,Samurott Inteleon,2022-08-09,0.0,1
Shadow Rider Calyrex,Palkia Inteleon,2022-08-09,0.5,4
Shadow Rider Calyrex,Arceus Malamar,2022-08-09,1.0,1
Shadow Rider Calyrex,Frosmoth Inteleon Box,2022-08-09,0.0,1
Shadow Rider Calyrex,Mew Genesect,2022-08-09,0.0,3
Shadow Rider Calyrex,Arceus Inteleon,2022-08-09,1.0,1
Shadow Rider Calyrex,Dialga Bronzong,2022-08-09,0.0,1
Shadow Rider Calyrex,Gengar,2022-08-09,0.0,1
Shadow Rider Calyrex,Crobat,2022-08-09,0.0,1
Shadow Rider Calyrex,Dialga,2022-08-09,0.0,1
Shadow Rider Calyrex,Arceus Duraludon,2022-08-09,0.0,1
Single Strike Urshifu,Mew Genesect,2022-08-09,0.0,3
Single Strike Urshifu,Palkia Inteleon,2022-08-09,0.25,4
Single Strike Urshifu,Darkrai,2022-08-09,1.0,1
Single Strike Urshifu,Dialga Bronzong,2022-08-09,0.0,1
Single Strike Urshifu,Arceus Gyarados,2022-08-09,0.0,1
Single Strike Urshifu,Frosmoth Inteleon Box,2022-08-09,1.0,1
Single Strike Urshifu,Mewtwo Miltank,2022-08-09,1.0,1
Single Strike Urshifu,Palkia,2022-08-09,0.0,1
Urshifu Inteleon,Mewtwo,2022-08-09,0.0,1
Urshifu Inteleon,Calyrex Inteleon,2022-08-09,0.33,3
Urshifu Inteleon,Arceus Inteleon,2022-08-09,0.33,3
Urshifu Inteleon,Inteleon Box,2022-08-09,1.0,1
Urshifu Inteleon,Palkia Inteleon,2022-08-09,0.0,4
Urshifu Inteleon,Mew Genesect,2022-08-09,0.67,3
Urshifu Inteleon,Dialga,2022-08-09,0.0,1
Urshifu Inteleon,Dracozolt,2022-08-09,1.0,1
Urshifu Inteleon,Regis,2022-08-09,0.0,2
Urshifu Inteleon,Arceus Tapu Koko,2022-08-09,0.0,1
Urshifu Inteleon,Arceus Mewtwo,2022-08-09,0.0,1
Urshifu Inteleon,Darkrai,2022-08-09,0.0,1
Urshifu Inteleon,Arceus Charizard,2022-08-09,0.0,1
Urshifu Inteleon,Arceus Flying Pikachu,2022-08-09,1.0,1
Urshifu Inteleon,Frosmoth Inteleon Box,2022-08-09,1.0,1
Urshifu Inteleon,Gengar,2022-08-09,0.0,1
Urshifu Inteleon,Palkia,2022-08-09,0.0,1
Urshifu Inteleon,Other,2022-08-09,0.0,1
Urshifu Inteleon,Lunatone Solrock,2022-08-09,0.0,1
Mewtwo Miltank,Palkia Inteleon,2022-08-09,0.4,5
Mewtwo Miltank,Arceus Inteleon,2022-08-09,0.0,2
Mewtwo Miltank,Calyrex Inteleon,2022-08-09,0.0,2
Mewtwo Miltank,Dracozolt,2022-08-09,1.0,1
Mewtwo Miltank,Other,2022-08-09,0.0,3
Mewtwo Miltank,Lunatone Solrock,2022-08-09,1.0,1
Mewtwo Miltank,Calyrex Palkia,2022-08-09,0.5,2
Mewtwo Miltank,Arceus,2022-08-09,0.0,1
Mewtwo Miltank,Stonjourner,2022-08-09,1.0,1
Mewtwo Miltank,Inteleon Box,2022-08-09,1.0,1
Mewtwo Miltank,Dialga,2022-08-09,0.0,1
Mewtwo Miltank,Arceus Duraludon,2022-08-09,0.0,1
Mewtwo Miltank,Blissey,2022-08-09,0.0,1
Mewtwo Miltank,Palkia,2022-08-09,0.0,1
Mewtwo Miltank,Single Strike Urshifu,2022-08-09,0.0,1
Eternatus,Mew Genesect,2022-08-09,0.4,5
Eternatus,Darkrai,2022-08-09,0.0,1
Eternatus,Palkia Inteleon,2022-08-09,0.5,2
Eternatus,Arceus Inteleon,2022-08-09,0.5,2
Eternatus,Inteleon Box,2022-08-09,1.0,1
Samurott Inteleon,Shadow Rider Calyrex,2022-08-09,1.0,1
Samurott Inteleon,Dialga,2022-08-09,1.0,1
Samurott Inteleon,Arceus,2022-08-09,1.0,1
Samurott Inteleon,Palkia Inteleon,2022-08-09,0.5,2
Samurott Inteleon,Arceus Inteleon,2022-08-09,0.0,2
Samurott Inteleon,Inteleon Box,2022-08-09,0.0,1
Samurott Inteleon,Mew Genesect,2022-08-09,0.0,1
Dialga Bronzong,Dialga,2022-08-09,0.0,3
Dialga Bronzong,Arceus Duraludon,2022-08-09,0.33,3
Dialga Bronzong,Mew Genesect,2022-08-09,0.0,1
Dialga Bronzong,Palkia Inteleon,2022-08-09,0.0,5
Dialga Bronzong,Single Strike Urshifu,2022-08-09,0.0,1
Dialga Bronzong,Darkrai,2022-08-09,0.0,1
Dialga Bronzong,Arceus Inteleon,2022-08-09,0.5,2
Dialga Bronzong,Palkia,2022-08-09,0.0,1
Dialga Bronzong,Shadow Rider Calyrex,2022-08-09,0.0,1
Dialga Bronzong,Lunatone Solrock,2022-08-09,0.0,1
Rapid Strike Malamar,Mew Genesect,2022-08-09,1.0,1
Rapid Strike Malamar,Palkia Inteleon,2022-08-09,1.0,1
Rapid Strike Malamar,Arceus,2022-08-09,0.0,1
Rapid Strike Malamar,Arceus Inteleon,2022-08-09,0.0,1
Mewtwo,Urshifu Inteleon,2022-08-09,0.0,1
Mewtwo,Regis,2022-08-09,0.0,1
Mewtwo,Other,2022-08-09,0.0,1
Mewtwo,Samurott Weezing,2022-08-09,1.0,1
Mewtwo,Palkia Inteleon,2022-08-09,0.0,1
Samurott Weezing,Regis,2022-08-09,0.5,2
Samurott Weezing,Arceus Inteleon,2022-08-09,0.0,1
Samurott Weezing,Calyrex Inteleon,2022-08-09,0.0,1
Samurott Weezing,Palkia Inteleon,2022-08-09,0.0,1
Samurott Weezing,Stonjourner,2022-08-09,0.0,1
Samurott Weezing,Mewtwo,2022-08-09,0.0,1
Sylveon Arceus,Frosmoth Inteleon Box,2022-08-09,1.0,1
Sylveon Arceus,Mew Genesect,2022-08-09,0.0,1
Sylveon Arceus,Calyrex Palkia,2022-08-09,0.0,1
Dracozolt,Mewtwo Miltank,2022-08-09,0.0,1
Dracozolt,Gengar,2022-08-09,0.0,2
Dracozolt,Calyrex Inteleon,2022-08-09,1.0,1
Dracozolt,Arceus Duraludon,2022-08-09,0.0,3
Dracozolt,Arceus Gyarados,2022-08-09,0.0,1
Dracozolt,Mew Genesect,2022-08-09,0.0,2
Dracozolt,Urshifu Inteleon,2022-08-09,0.0,1
Dracozolt,Darkrai,2022-08-09,0.0,1
Dracozolt,Regis,2022-08-09,0.0,1
Dracozolt,Other,2022-08-09,0.0,1
Durant,Arceus Inteleon,2022-08-09,0.0,2
Durant,Gengar,2022-08-09,0.0,1
Durant,Lunatone Solrock,2022-08-09,0.0,1
Durant,Palkia Inteleon,2022-08-09,1.0,1
Durant,Darkrai,2022-08-09,0.0,1
Durant,Mew Genesect,2022-08-09,1.0,1
Crobat,Palkia Inteleon,2022-08-09,0.0,2
Crobat,Arceus Tapu Koko,2022-08-09,0.0,1
Crobat,Arceus Duraludon,2022-08-09,0.0,1
Crobat,Mew Genesect,2022-08-09,0.0,2
Crobat,Shadow Rider Calyrex,2022-08-09,0.0,1
Crobat,Mad Party,2022-08-09,0.0,1
Dragapult Inteleon,Arceus Malamar,2022-08-09,1.0,1
Dragapult Inteleon,Arceus Inteleon,2022-08-09,0.0,1
Mad Party,Arceus Flying Pikachu,2022-08-09,0.0,1
Mad Party,Lunatone Solrock,2022-08-09,0.0,1
Mad Party,Palkia Inteleon,2022-08-09,0.0,1
Mad Party,Dialga,2022-08-09,0.0,1
Mad Party,Arceus Duraludon,2022-08-09,0.0,1
Mad Party,Mew Genesect,2022-08-09,0.0,1
Mad Party,Regis,2022-08-09,0.0,1
Mad Party,Crobat,2022-08-09,0.0,1
Miltank,Arceus Inteleon,2022-08-09,0.0,1
Miltank,Regis,2022-08-09,0.0,1
Arceus Malamar,Dragapult Inteleon,2022-08-09,0.0,1
Arceus Malamar,Shadow Rider Calyrex,2022-08-09,0.0,1
Inteleon Inteleon,Inteleon Box,2022-08-09,0.0,1
Inteleon Inteleon,Arceus Flying Pikachu,2022-08-09,0.0,1
Inteleon Inteleon,Calyrex Inteleon,2022-08-09,0.0,1
Mew Genesect,Palkia Inteleon,2022-08-02,0.43,46
Mew Genesect,Lunatone Solrock,2022-08-02,0.25,8
Mew Genesect,Inteleon Box,2022-08-02,0.29,7
Mew Genesect,Mew Genesect,2022-08-02,0.5,48
Mew Genesect,Calyrex Inteleon,2022-08-02,0.58,12
Mew Genesect,Rapid Strike Urshifu,2022-08-02,1.0,1
Mew Genesect,Arceus Mewtwo,2022-08-02,0.9,10
Mew Genesect,Darkrai,2022-08-02,0.33,3
Mew Genesect,Arceus Duraludon,2022-08-02,0.33,12
Mew Genesect,Arceus Gyarados,2022-08-02,1.0,1
Mew Genesect,Donphan,2022-08-02,0.5,2
Mew Genesect,Mewtwo,2022-08-02,1.0,1
Mew Genesect,Arceus Inteleon,2022-08-02,0.45,33
Mew Genesect,Hisuian Samurott,2022-08-02,0.5,2
Mew Genesect,Zoroark Box,2022-08-02,0.0,1
Mew Genesect,Other,2022-08-02,0.5,2
Mew Genesect,Arceus,2022-08-02,0.5,6
Mew Genesect,Mewtwo Lunarock,2022-08-02,0.0,1
Mew Genesect,Gengar,2022-08-02,0.0,1
Mew Genesect,Calyrex Palkia,2022-08-02,0.4,5
Mew Genesect,Whimsicott,2022-08-02,1.0,1
Mew Genesect,Dialga,2022-08-02,0.4,5
Mew Genesect,Shadow Rider Calyrex,2022-08-02,1.0,1
Mew Genesect,Boltund Flaaffy,2022-08-02,1.0,1
Mew Genesect,Palkia,2022-08-02,0.5,2
Mew Genesect,Regis,2022-08-02,0.0,1
Mew Genesect,Stonjourner,2022-08-02,1.0,1
Mew Genesect,Arceus Ice Rider,2022-08-02,0.5,4
Mew Genesect,Arceus Flying Pikachu,2022-08-02,0.75,8
Mew Genesect,Dark Inteleon,2022-08-02,0.0,1
Mew Genesect,Urshifu Inteleon,2022-08-02,1.0,2
Mew Genesect,Arceus Tapu Koko,2022-08-02,0.4,5
Mew Genesect,Durant,2022-08-02,1.0,1
Mew Genesect,Inteleon,2022-08-02,1.0,1
Mew Genesect,Sylveon,2022-08-02,0.5,2
Mew Genesect,Arceus Charizard,2022-08-02,1.0,1
Mew Genesect,Blissey,2022-08-02,0.0,1
Mew Genesect,Mewtwo Miltank,2022-08-02,0.0,1
Arceus Mewtwo,Arceus Inteleon,2022-08-02,0.5,16
Arceus Mewtwo,Palkia Inteleon,2022-08-02,0.58,19
Arceus Mewtwo,Calyrex Inteleon,2022-08-02,0.25,4
Arceus Mewtwo,Urshifu Inteleon,2022-08-02,0.0,2
Arceus Mewtwo,Mew Genesect,2022-08-02,0.0,10
Arceus Mewtwo,Arceus,2022-08-02,1.0,2
Arceus Mewtwo,Arceus Duraludon,2022-08-02,0.4,5
Arceus Mewtwo,Dialga,2022-08-02,1.0,2
Arceus Mewtwo,Calyrex Palkia,2022-08-02,0.33,3
Arceus Mewtwo,Arceus Flying Pikachu,2022-08-02,0.0,4
Arceus Mewtwo,Jolteon Inteleon,2022-08-02,1.0,1
Arceus Mewtwo,Hisuian Samurott,2022-08-02,0.0,1
Arceus Mewtwo,Gengar,2022-08-02,1.0,1
Arceus Mewtwo,Zoroark Box,2022-08-02,1.0,1
Arceus Mewtwo,Arceus Mewtwo,2022-08-02,0.5,4
Arceus Mewtwo,Lunatone Solrock,2022-08-02,1.0,1
Arceus Mewtwo,Arceus Tapu Koko,2022-08-02,1.0,2
Arceus Duraludon,Arceus Ice Rider,2022-08-02,0.0,2
Arceus Duraludon,Palkia Inteleon,2022-08-02,0.52,23
Arceus Duraludon,Mew Genesect,2022-08-02,0.58,12
Arceus Duraludon,Arceus Duraludon,2022-08-02,0.5,12
Arceus Duraludon,Arceus Inteleon,2022-08-02,0.5,26
Arceus Duraludon,Inteleon Box,2022-08-02,0.67,3
Arceus Duraludon,Boltund Flaaffy,2022-08-02,1.0,1
Arceus Duraludon,Durant,2022-08-02,0.33,3
Arceus Duraludon,Arceus Flying Pikachu,2022-08-02,0.29,7
Arceus Duraludon,Other,2022-08-02,0.75,4
Arceus Duraludon,Urshifu Inteleon,2022-08-02,1.0,1
Arceus Duraludon,Arceus Mewtwo,2022-08-02,0.6,5
Arceus Duraludon,Arceus,2022-08-02,1.0,1
Arceus Duraludon,Dialga Bronzong,2022-08-02,0.0,1
Arceus Duraludon,Dialga,2022-08-02,0.8,5
Arceus Duraludon,Morpeko Diancie,2022-08-02,1.0,1
Arceus Duraludon,Shadow Rider Calyrex,2022-08-02,0.0,2
Arceus Duraludon,Rapid Strike Urshifu,2022-08-02,0.0,1
Arceus Duraludon,Calyrex Inteleon,2022-08-02,0.5,2
Arceus Duraludon,Arceus Gyarados,2022-08-02,0.0,2
Arceus Duraludon,Calyrex Palkia,2022-08-02,0.0,1
Arceus Duraludon,Orbeetle,2022-08-02,1.0,1
Arceus Duraludon,Lunatone Solrock,2022-08-02,0.8,5
Arceus Duraludon,Mewtwo Miltank,2022-08-02,1.0,1
Arceus Duraludon,Sylveon,2022-08-02,0.0,2
Arceus Duraludon,Hisuian Samurott,2022-08-02,0.67,3
Arceus Duraludon,Samurott Weezing,2022-08-02,1.0,1
Arceus Duraludon,Palkia,2022-08-02,0.33,3
Arceus Duraludon,Dark Inteleon,2022-08-02,1.0,1
Arceus Duraludon,Mewtwo Lunarock,2022-08-02,1.0,1
Arceus Duraludon,Arceus Tapu Koko,2022-08-02,0.0,1
Inteleon Box,Dialga,2022-08-02,0.0,1
Inteleon Box,Palkia Inteleon,2022-08-02,0.54,13
Inteleon Box,Lunatone Solrock,2022-08-02,0.0,2
Inteleon Box,Arceus,2022-08-02,0.67,3
Inteleon Box,Arceus Inteleon,2022-08-02,0.17,12
Inteleon Box,Calyrex Inteleon,2022-08-02,1.0,4
Inteleon Box,Mew Genesect,2022-08-02,0.71,7
Inteleon Box,Arceus Duraludon,2022-08-02,0.33,3
Inteleon Box,Rapid Strike Malamar,2022-08-02,1.0,1
Inteleon Box,Inteleon Box,2022-08-02,0.5,4
Inteleon Box,Eternatus,2022-08-02,1.0,1
Inteleon Box,Regis,2022-08-02,0.0,1
Inteleon Box,Darkrai,2022-08-02,1.0,1
Inteleon Box,Arceus Flying Pikachu,2022-08-02,0.5,2
Inteleon Box,Ice Rider Calyrex,2022-08-02,0.5,2
Inteleon Box,Gengar,2022-08-02,1.0,1
Inteleon Box,Zoroark Box,2022-08-02,0.0,1
Inteleon Box,Jolteon Inteleon,2022-08-02,0.0,1
Inteleon Box,Other,2022-08-02,1.0,1
Inteleon Box,Rapid Strike Urshifu,2022-08-02,1.0,1
